gene_id	rank_value
AT2G25180	3.48370149470788
AT1G52040	3.48359174100724
AT4G01026	3.48229890275229
AT3G59400	3.48119624274402
AT3G12510	3.47710792411896
AT3G46670	3.4759796582189
AT1G69870	3.4758254956874
AT3G52870	3.47581888342908
AT3G46780	3.47409027672675
AT5G06600	3.47384178605621
AT3G17365	3.47306378432822
AT5G55920	3.4728600027383
AT4G13930	3.47196818494034
AT2G43130	3.46907483454836
AT3G52220	3.46695272014061
AT5G53140	3.46680101714105
AT2G16440	3.46569131890864
AT5G06590	3.465255882911
AT2G27290	3.46498361690378
AT1G54110	3.46439309862455
AT3G04830	3.46186782121024
AT1G08660	3.45992546976117
AT5G08560	3.45989427475936
AT5G49210	3.45969982605653
AT5G11390	3.45454617042858
AT1G51100	3.45288006315234
AT2G37560	3.45251680173369
AT3G04040	3.45188736112063
AT2G46060	3.44976700264329
AT1G78610	3.44827320460447
AT5G65120	3.44671966262082
AT2G11810	3.44568940444601
AT3G10260	3.44509260594854
AT2G24940	3.44363319026731
AT3G03030	3.44306232077454
AT1G23220	3.44153644529493
AT3G27270	3.44086899041015
AT3G60245	3.44060708084598
AT1G76030	3.43854249834765
AT1G35620	3.43808270331523
AT3G61110	3.43705340850553
AT4G39220	3.43363359908984
AT1G64980	3.43283106972645
AT3G16100	3.42988742143636
AT5G38830	3.42822121723844
AT1G80520	3.42456079719694
AT1G51760	3.42354492911432
AT4G36060	3.42198403267918
AT5G08270	3.42072523800523
AT5G10360	3.41960368184908
AT4G12980	3.41899449012185
AT3G28140	3.41809995111705
AT3G07080	3.41756218477088
AT5G27520	3.41701799542463
AT1G12350	3.41216966509118
AT3G61140	3.41186227421244
AT2G35510	3.41150333067519
AT5G44010	3.40865948557258
AT2G06520	3.4085803693598
AT1G63970	3.40830614378871
AT1G33260	3.40809692851335
AT4G13250	3.40793761040865
AT5G53340	3.40681465445016
AT3G47833	3.40613661504999
AT5G55640	3.40566176129762
AT3G48820	3.40398698347019
AT3G21250	3.40392577706721
AT1G53440	3.40312523369001
AT5G60360	3.40225021874675
AT4G22745	3.40221109508864
AT1G61960	3.40048963132252
AT4G10450	3.39946391187072
AT2G46530	3.39785511540355
AT3G58270	3.39663703986677
AT2G14860	3.39615603343668
AT2G47610	3.39349835948241
AT5G56260	3.3919386297031
AT1G54780	3.38968017186647
AT4G37580	3.38921471916596
AT1G64090	3.38790782787884
AT3G54050	3.3876513729928
AT5G19530	3.38746009154435
AT5G59910	3.38565292521768
AT5G06110	3.38405205620438
AT4G30940	3.38213812191875
AT2G30270	3.3816755220101
AT3G16480	3.37916603947477
AT2G14080	3.37875774269295
AT4G16880	3.37788024327634
AT3G61830	3.37339266485809
AT1G13180	3.37224986424728
AT4G13220	3.37087709179378
AT3G15790	3.37010083043043
AT2G23180	3.37006617911974
AT1G30210	3.3696680346218
AT5G02820	3.36711425629149
AT1G56330	3.36533083692371
AT3G10620	3.36293541208562
AT1G15250	3.36157392752367
AT1G12840	3.36081363908218
AT5G24340	3.36076744851524
AT3G22845	3.35736747561112
AT5G26670	3.35483102931611
AT2G40480	3.35400839499925
AT3G01920	3.35358277685498
AT2G22000	3.35317101337227
AT5G46720	3.35145088478582
AT1G22650	3.35127378107423
AT5G48300	3.3511025881248
AT5G53486	3.35088105810168
AT4G22820	3.35007501424868
AT4G14680	3.34932701956075
AT2G16700	3.34903443002125
AT5G58005	3.34874422125694
AT4G10180	3.34790755443447
AT4G34180	3.34698149286394
AT3G10130	3.34492368283089
AT1G74390	3.3434605751201
AT3G25220	3.33941689096781
AT1G77590	3.33813428667218
AT3G25570	3.33226559589132
AT5G55230	3.33178046531148
AT2G31710	3.3300519969391
AT3G14860	3.32995053922192
AT2G35830	3.32735176532887
AT5G11650	3.32571863961688
AT5G12940	3.32410461536725
AT3G47830	3.32407795988416
AT1G79340	3.32359879174034
AT3G51250	3.32317989973186
AT1G72520	3.32313309054029
AT1G52780	3.3225175984827
AT3G11120	3.32138517175764
AT3G18410	3.31992074887246
AT4G22530	3.31985509260689
AT5G13210	3.31819324669169
AT5G60790	3.31652305770642
AT4G09810	3.31474712275363
AT4G18580	3.31386890651279
AT3G16000	3.31318305521153
AT2G33840	3.31272306767044
AT5G27760	3.31217084429357
AT1G11440	3.30638813664332
AT3G49100	3.30497971653902
AT3G15480	3.30325100735237
AT1G50570	3.30262325349237
AT3G24190	3.29512073342006
AT5G65683	3.29511175132696
AT3G27110	3.29467009772282
AT2G34970	3.29437691725417
AT5G62840	3.29337495055116
AT5G49300	3.29297645874009
AT1G72050	3.29283778000062
AT5G67030	3.29065919628193
AT1G03950	3.29016310297564
AT2G03480	3.28851093291752
AT5G62460	3.28585882495296
AT1G65040	3.28558932632286
AT4G29440	3.28332460167151
AT1G28140	3.28317423930689
AT5G13730	3.28240038308698
AT2G32260	3.27990216935216
AT4G02730	3.27511124521898
AT2G27150	3.27503586979008
AT1G53300	3.27444451867811
AT2G35650	3.27216922885459
AT1G80040	3.27180511170747
AT2G47380	3.27168943891553
AT5G06660	3.26895544935634
AT1G64350	3.26759077563406
AT3G60390	3.26723734617904
AT5G50340	3.26718126419333
AT3G19553	3.26539607387064
AT5G32460	3.26388139432597
AT1G45145	3.26317287481934
AT1G07040	3.26129291922123
AT3G18910	3.26123575335426
AT4G20430	3.25954497995948
AT2G45340	3.25461247569709
AT2G38000	3.25249499039248
AT2G44210	3.25105268842504
AT3G19360	3.24960978133735
AT3G53400	3.24932964951332
AT3G11470	3.24872265593885
AT5G08760	3.24765065555015
AT5G52660	3.24690922923158
AT4G00740	3.24642619842642
AT2G41820	3.24595404476972
AT3G59140	3.24585723293197
AT4G10400	3.2437300527452
AT4G24130	3.24370296141385
AT3G03270	3.24205636424418
AT3G04140	3.24164240348225
AT1G30530	3.23923131645638
AT1G26520	3.23900678741471
AT5G19250	3.23538821634676
AT2G36620	3.23412779902609
AT1G11790	3.23306330938394
AT4G38300	3.23268855615783
AT5G43990	3.2313446634392
AT5G15160	3.22589690979884
AT4G23430	3.22281573764132
AT3G06868	3.22268611324387
AT5G03220	3.22227080143528
AT5G10080	3.22083378558307
AT1G13460	3.21996575043088
AT2G36590	3.21943713397524
AT3G45300	3.21877745296918
AT1G46768	3.21855359508165
AT5G57630	3.2164524327356
AT3G53870	3.21556647837475
AT2G31800	3.21493506412152
AT5G08160	3.21473433751389
AT2G24820	3.21347131049375
AT1G06500	3.21247454167708
AT3G46560	3.21204343568491
AT1G70560	3.21056922355143
AT5G20220	3.20788447958204
AT3G24830	3.20679565745038
AT1G51110	3.20623171808588
AT1G62520	3.20519917858615
AT1G07300	3.20500270049499
AT1G68060	3.20179869141065
AT4G14950	3.20056461878506
AT1G15060	3.19895566522221
AT3G47590	3.1981572924527
AT4G09570	3.19688758130026
AT4G16780	3.1956373854737
AT5G44635	3.19409785284945
AT5G20680	3.19358820835285
AT3G23605	3.1912243642632
AT5G43080	3.19073118312886
AT1G13000	3.18954287927585
AT3G53000	3.18918881211988
AT1G58983	3.18826334787125
AT5G57290	3.18301694115854
AT1G31930	3.1828689949996
AT5G10970	3.18144650616517
AT1G72890	3.18107505712184
AT3G62840	3.18018184290142
AT4G22130	3.17580015167543
AT1G65470	3.17389036867101
AT1G17500	3.17321783731998
AT3G59110	3.17222168048763
AT1G68670	3.17056367944802
AT3G22260	3.16867094899276
AT1G49400	3.16492011786293
AT1G67190	3.16222810139256
AT5G09600	3.16094439730606
AT5G62560	3.15976542271933
AT2G24990	3.15846045165293
AT5G03300	3.15696818103321
AT3G26080	3.15604627444366
AT4G14570	3.1551058267536
AT4G01510	3.15473539032527
AT3G56340	3.15130560038668
AT4G22740	3.15067383517097
AT2G31725	3.14941564848743
AT3G12170	3.14865299197659
AT5G16870	3.14722672072866
AT4G04470	3.14611635522076
AT5G38690	3.14601414305771
AT4G25980	3.1459063080944
AT3G22320	3.14530435024559
AT3G53610	3.14272601367926
AT1G11960	3.14258827073787
AT1G05835	3.13868117629561
AT1G01470	3.13728532966837
AT1G03740	3.13438484897952
AT5G18800	3.13292820837541
AT5G58760	3.13178735205488
AT5G05820	3.13160107469819
AT5G64740	3.13122581591963
AT5G39990	3.13087167764825
AT5G37480	3.13039143665084
AT1G73590	3.12887656018896
AT3G50070	3.1242072438169
AT2G29570	3.12268678666762
AT1G12050	3.12252012037506
AT3G11690	3.12145453247658
AT5G61510	3.11967011820045
AT2G17695	3.11843363081163
AT1G48175	3.11833604618719
AT1G61670	3.11802944096815
AT3G04870	3.11782173811264
AT5G60142	3.11758531774325
AT1G33270	3.11721733950028
AT5G47520	3.11673526982946
AT1G53500	3.11653301586798
AT2G35060	3.11594170354473
AT2G33590	3.1151646953039
AT1G56045	3.11482434801864
AT5G22580	3.11405748042218
AT2G35635	3.11382455735995
AT5G54920	3.10876074339507
AT4G14690	3.1080279987157
AT3G28860	3.10721795661627
AT1G17455	3.10626266358044
AT4G29120	3.1060003597438
AT1G43170	3.10549201106058
AT1G51160	3.10522408637433
AT5G45840	3.1050036760237
AT5G06000	3.10392739923288
AT4G30760	3.10360234361462
AT3G53700	3.10278191464585
AT1G10930	3.10233634675524
AT2G38450	3.10089472177239
AT1G72320	3.10005053386322
AT3G02190	3.10000542302284
AT2G16460	3.09943501914021
AT3G16140	3.09863630940352
AT1G01220	3.09848565144584
AT1G68185	3.09798021159076
AT4G15910	3.09693189527995
AT5G42270	3.0963640831697
AT2G16660	3.09635341670834
AT3G09560	3.09604605344167
AT2G14720	3.0958538761019
AT1G15910	3.09360665378145
AT1G12880	3.09269181083044
AT4G30996	3.09170081637247
AT3G50790	3.09120266079321
AT5G15025	3.08971731736091
AT4G24390	3.08260156237138
AT1G34030	3.08132901827548
AT1G72230	3.08017867637153
AT2G40280	3.07876965478364
AT3G08940	3.07777758958493
AT1G01670	3.07640684000609
AT2G25670	3.07361014938672
AT1G78172	3.07291662174376
AT4G26760	3.07260255982388
AT1G78820	3.06896432637768
AT4G21900	3.06848001631527
AT2G42520	3.06727577707296
AT4G16960	3.06548904578269
AT3G57280	3.06527909701991
AT1G09330	3.06435843298163
AT5G40080	3.0629143752098
AT1G80110	3.06251923690419
AT4G09840	3.06224772606704
AT1G70270	3.06185659098679
AT5G59140	3.05933290536119
AT2G35840	3.05887066197974
AT3G60240	3.05865764619006
AT1G65030	3.05634393222613
AT2G21270	3.05479349863951
AT2G29995	3.05289457549631
AT1G79390	3.05221169770211
AT3G51090	3.05123060031582
AT5G22440	3.0507592629417
AT5G13440	3.04933433593767
AT3G07630	3.0480613643844
AT1G80490	3.04614643311336
AT3G01100	3.04536511874766
AT5G11750	3.04533725233038
AT4G24350	3.04507579035278
AT1G72090	3.04474683598318
AT1G18400	3.04416516513012
AT5G16940	3.04413793217254
AT5G62540	3.04391530817077
AT3G28950	3.04321001151177
AT3G62220	3.0414266771922
AT1G17990	3.04037990513643
AT4G16950	3.03831168301147
AT4G13577	3.03643718669313
AT2G33390	3.03484712746825
AT5G27490	3.03388571354598
AT5G59880	3.03386176092283
AT5G59420	3.03235976209923
AT5G26030	3.03161804780313
AT4G38270	3.03048409251809
AT5G47480	3.03041760205314
AT3G55750	3.02841516324657
AT4G27430	3.02733668659965
AT3G26310	3.0259562661497
AT4G28750	3.02375118763585
AT3G53430	3.02217830959677
AT5G21070	3.02115513628908
AT5G06360	3.01848527556019
AT5G08200	3.01668206859748
AT5G15080	3.01496251112731
AT1G66890	3.01491680613909
AT3G50860	3.01443763403667
AT3G47080	3.0127185320279
AT1G65430	3.01123087211608
AT1G11660	3.01096278889133
AT2G36290	3.01003826119576
AT5G25790	3.00927807729654
AT5G45775	3.00755213001995
AT1G19730	3.00686791761069
AT1G32070	3.00631019734225
AT3G48070	3.00607193141328
AT1G55670	3.00425628994333
AT3G07170	3.00414364690724
AT2G40935	3.00328397640051
AT5G56710	2.99978755703178
AT2G30880	2.9992559203942
AT1G65540	2.998280335327
AT5G58000	2.99755429819933
AT1G67400	2.99719743717298
AT1G61795	2.99679868936354
AT2G45690	2.9948579210694
AT2G02230	2.99292755848646
AT5G12110	2.99268555741876
AT1G56150	2.99264688745359
AT5G40600	2.99165918090132
AT5G06860	2.9908861937923
AT1G11650	2.99009199835038
AT3G52100	2.98965267127846
AT1G61280	2.98807067415776
AT5G58700	2.98781090231647
AT3G29310	2.98735099568996
AT2G43090	2.98716261956626
AT1G01550	2.98572513813574
AT3G20000	2.98558166246761
AT1G04270	2.98454353393788
AT1G69750	2.98126207560169
AT5G25190	2.98067468346832
AT1G70790	2.97973970709386
AT4G23180	2.97869284140891
AT3G49900	2.97636835965527
AT2G36026	2.97591874829851
AT3G55030	2.97476608151654
AT1G05550	2.97405416693849
AT3G60510	2.97297861551143
AT5G02870	2.97188777086374
AT2G01690	2.96736198272543
AT5G46340	2.96522238042998
AT1G49410	2.96041748473353
AT1G06290	2.95657287688365
AT5G10470	2.95655131500081
AT1G23340	2.95606484399018
AT4G22930	2.95464917740749
AT5G23420	2.95283478801571
AT1G04100	2.9514217397928
AT3G46490	2.95126414576457
AT1G15860	2.94921065297209
AT1G18060	2.94886646237709
AT3G17040	2.94816113959376
AT1G26840	2.94796273155066
AT5G08710	2.94638204254595
AT5G11200	2.94589884725513
AT4G19610	2.94542356422139
AT1G58520	2.94539127286903
AT4G13070	2.94483704140696
AT5G50100	2.94453951215043
AT2G26330	2.9400959921898
AT2G30950	2.93953834577267
AT1G54580	2.93737226464613
AT2G07690	2.93573861685315
AT1G75950	2.93571696941735
AT1G21190	2.93446900614417
AT5G51510	2.93223704074878
AT2G27950	2.93121116681628
AT1G20050	2.93090418352732
AT4G39820	2.92884378581669
AT1G08960	2.9282491156836
AT5G63810	2.92804062412928
AT1G74060	2.92737914934824
AT3G05650	2.92714237256883
AT5G10200	2.92196775386407
AT3G49670	2.91969583428943
AT4G19180	2.91899199978914
AT3G05400	2.91730484743228
AT2G35520	2.91710798481558
AT1G13560	2.9149883160756
AT3G50550	2.91403521513964
AT5G16050	2.91363473514682
AT2G28520	2.91309169240273
AT5G44060	2.91278691693648
AT3G14220	2.91028871380588
AT4G23250	2.90943214239264
AT2G13360	2.90877845722902
AT4G36870	2.90865239220419
AT3G22950	2.90572704340453
AT4G11160	2.90518914972675
AT2G48000	2.90493063569875
AT4G38310	2.90202459019758
AT5G60800	2.89879705206029
AT1G68340	2.8973989783196
AT4G33780	2.89695476585505
AT3G01170	2.89581308780401
AT2G25110	2.89343065029887
AT3G13410	2.89133728786158
AT4G02080	2.89098055161958
AT4G28700	2.89079455399834
AT1G13170	2.88935067463449
AT2G45990	2.88885032159437
AT2G39630	2.8880964953503
AT1G74210	2.88698805740958
AT5G06190	2.88633060393729
AT1G14000	2.88543656488584
AT1G72710	2.88327905540288
AT1G69670	2.88271625420505
AT4G11570	2.8818698355486
AT5G10610	2.88160801933297
AT5G67590	2.8811737269051
AT2G45140	2.87745810292707
AT4G01610	2.87735983481095
AT3G09650	2.87677673593756
AT3G58580	2.87646665511875
AT5G39740	2.87497500930117
AT5G22270	2.87307718528118
AT3G18160	2.87174437191126
AT5G20280	2.87047644758488
AT2G26600	2.87004411438284
AT1G07840	2.86880537742821
AT1G77930	2.86713992769887
AT3G28270	2.86642131729642
AT1G71220	2.86623855471573
AT3G15095	2.86533603975218
AT5G08415	2.86457911560115
AT1G74458	2.86396280639015
AT1G75210	2.86323195367804
AT4G14990	2.86157755508354
AT5G42850	2.85769408619148
AT5G43970	2.85766105847737
AT2G44160	2.85695055668817
AT5G61520	2.85663787549849
AT1G07360	2.85593385589185
AT5G10540	2.85490202258455
AT3G51880	2.854898316019
AT2G43040	2.85380902461386
AT2G30942	2.85288062754129
AT1G78430	2.85273736695476
AT5G56600	2.85200251091995
AT2G45520	2.8513121734148
AT1G07750	2.85122696025429
AT5G44400	2.84791294656079
AT1G71090	2.84690038344895
AT1G77140	2.84576172812646
AT3G09230	2.84292842337271
AT1G44835	2.84267869944116
AT5G57190	2.84146456902909
AT1G16040	2.84021439090958
AT5G20140	2.83946139414983
AT3G56110	2.83945510675589
AT1G44446	2.83661873367892
AT5G17560	2.83655134976178
AT3G29639	2.83497939439739
AT4G08960	2.83474771329138
AT1G07700	2.83278549420098
AT3G12800	2.8327507625893
AT1G77310	2.83261179776836
AT4G02450	2.83229768502186
AT4G03070	2.82748513634009
AT2G41220	2.82689403780185
AT4G16710	2.82660875442749
AT2G26530	2.82539507896151
AT5G14310	2.82323042992306
AT1G52630	2.8226254846435
AT3G52640	2.82220571929938
AT2G41950	2.82176758472903
AT3G01210	2.82154259355324
AT3G46320	2.82152290336992
AT1G64850	2.82110472148213
AT3G12920	2.82007512996519
AT4G03820	2.81924715867922
AT5G52830	2.81794131889238
AT2G36680	2.81770280174242
AT1G78870	2.81632662886433
AT3G05060	2.81403989621833
AT2G19690	2.81402879230032
AT1G61490	2.81381256528002
AT3G62810	2.81350084748543
AT5G52910	2.81259612672985
AT3G28480	2.8123299067048
AT5G14660	2.81101085618941
AT2G02810	2.81081969241877
AT5G20570	2.81056561264112
AT4G19670	2.80668555500284
AT5G23580	2.80639734509491
AT4G35630	2.80610018409098
AT1G02390	2.80558643017009
AT3G48930	2.80329895107815
AT3G54990	2.80241937998645
AT3G22104	2.80066122579176
AT4G18490	2.80047404713906
AT4G00860	2.79938135849378
AT3G59500	2.79916287742832
AT5G13740	2.79904266242746
AT2G18240	2.79845924173403
AT5G43830	2.79786950634625
AT4G31400	2.79660015092875
AT1G21090	2.79316477931139
AT3G10080	2.79217685498639
AT2G21940	2.79131894311689
AT4G12850	2.79067494438358
AT2G04270	2.79013012846166
AT2G35760	2.78949674084582
AT1G48630	2.78891083761257
AT3G04920	2.78821834574746
AT1G62370	2.78757924954745
AT4G33920	2.78717081067205
AT2G26260	2.78400330330965
AT1G23120	2.78380406939714
AT2G21830	2.78212141546222
AT5G62630	2.78141340299277
AT1G75150	2.78129988428627
AT1G56070	2.78092840600011
AT4G18100	2.7807424111089
AT1G78130	2.78052788596935
AT2G30970	2.78002384240562
AT4G20830	2.77927606633771
AT5G45950	2.77731212003861
AT4G15000	2.77640079886917
AT2G18990	2.77583650817763
AT3G06240	2.77480512563821
AT5G18230	2.77154125349973
AT2G43540	2.77138236947881
AT3G10185	2.77129381256684
AT1G80230	2.77078188179393
AT3G05365	2.77049058149743
AT2G42220	2.77045243818352
AT1G54690	2.76964230984254
AT2G33860	2.76944802193852
AT5G38970	2.76815763732604
AT1G04190	2.767060445354
AT2G38460	2.76679991008076
AT1G55080	2.76656352546304
AT5G43620	2.76649832483673
AT1G71430	2.76604877869193
AT1G05060	2.76518802088146
AT4G13270	2.76420924192381
AT3G19470	2.76292382160269
AT3G56800	2.76244397144971
AT3G18040	2.76240544723458
AT1G30890	2.76229555233566
AT3G62310	2.76183445550443
AT2G27420	2.7609705015805
AT5G38220	2.76084666259977
AT1G09640	2.76068886295356
AT1G16190	2.75909719268871
AT3G11750	2.75901918059481
AT4G00690	2.75695925031989
AT4G34220	2.75571811507126
AT3G27000	2.75411782291815
AT5G66410	2.75399675103064
AT5G51820	2.75375540723983
AT3G02760	2.75253815074356
AT3G05675	2.75218461106904
AT1G17830	2.75066175986431
AT5G56500	2.75051435049363
AT4G18905	2.75047241940029
AT3G51980	2.74973423538268
AT5G07670	2.74959488107965
AT1G20560	2.74649406216742
AT2G31610	2.74521795447569
AT1G01290	2.74505772567091
AT5G04410	2.74488839026333
AT5G67280	2.74473782618604
AT5G52900	2.74432778945724
AT2G20450	2.74168942181708
AT2G17360	2.73977285008699
AT1G52315	2.73882560521662
AT1G63090	2.73837319428828
AT4G05100	2.73629976552533
AT3G15090	2.73499751745964
AT1G09590	2.73299973951585
AT1G08280	2.73187084832695
AT1G80960	2.72553130651272
AT4G18160	2.72487524575892
AT2G02360	2.72440428220012
AT5G03050	2.7229981407075
AT5G61450	2.72147969499211
AT3G03310	2.7209597855391
AT5G17580	2.7196892372544
AT3G44850	2.7188332365952
AT1G65820	2.71880689758384
AT1G30510	2.71799734337884
AT5G43850	2.71753185926561
AT5G39830	2.71704610897501
AT3G55920	2.71458911137036
AT5G37475	2.71385709917045
AT1G22520	2.7121384351483
AT3G18430	2.71184926246424
AT2G30105	2.71152449240858
AT5G63620	2.7108436058612
AT2G47750	2.70963315199534
AT3G23390	2.70958602556316
AT1G12400	2.70858380945043
AT3G02220	2.70772493505985
AT1G71840	2.70652280234651
AT3G01120	2.7060642673474
AT1G17490	2.70546561646712
AT3G20080	2.70424212728834
AT3G05520	2.70246073659791
AT1G28120	2.70167325033443
AT5G49950	2.70074657144878
AT5G47630	2.69967047604769
AT5G48370	2.69543532758616
AT1G32583	2.69540831999089
AT3G51390	2.69505381551329
AT3G01435	2.6933007065752
AT3G60800	2.69300212426604
AT1G49750	2.69203541490467
AT2G27385	2.69178797578177
AT2G35900	2.69124192663183
AT5G26610	2.68920892900419
AT5G18540	2.68859767835325
AT5G53280	2.68788055310248
AT1G49840	2.68717669781257
AT4G39140	2.68705730302762
AT2G36070	2.6863734287626
AT5G17070	2.68622607835115
AT1G80750	2.68448583016642
AT4G35030	2.68361907519426
AT2G24240	2.68157736145935
AT5G20920	2.67970584138149
AT4G29390	2.67930299740774
AT5G11840	2.67920744028176
AT4G32040	2.67890934872849
AT4G36210	2.67869951318195
AT3G18190	2.67867500513582
AT2G02880	2.67648271520427
AT2G26830	2.67540411105133
AT5G59690	2.67229212071916
AT3G62260	2.66801595331485
AT1G30380	2.66801466124006
AT3G46460	2.66718113130258
AT5G07270	2.66629256757226
AT3G54140	2.66624343327433
AT3G16760	2.66612218819326
AT3G08505	2.66595115677068
AT1G16810	2.66554966469287
AT1G55810	2.6653334902552
AT2G25900	2.66432771703036
AT4G13560	2.66369947797295
AT3G24730	2.6631195223133
AT3G42950	2.66241426216108
AT1G23170	2.66240222880917
AT3G05740	2.65817660432642
AT1G78040	2.65805834594083
AT1G77680	2.6564592195072
AT3G13910	2.65640063845341
AT4G38930	2.65366385847466
AT1G13690	2.65318373692518
AT2G17420	2.65280050995778
AT2G31490	2.65242410275007
AT3G55070	2.6511606766563
AT4G00030	2.65108336997548
AT3G03680	2.65099717053528
AT1G51660	2.65073163034168
AT1G61500	2.65062080740644
AT4G01897	2.65003771885886
AT1G60190	2.64981403747711
AT4G00820	2.64930048902767
AT3G04970	2.64819269175905
AT5G62440	2.64782014863434
AT5G02960	2.64660201299646
AT2G02510	2.64596407262399
AT3G20560	2.64593761338497
AT3G08870	2.64578334571946
AT1G34260	2.64436806862276
AT3G57750	2.64425540122121
AT5G64370	2.64418063625086
AT5G27640	2.64284990119494
AT5G66040	2.641037185769
AT5G46430	2.63926643949116
AT3G48160	2.63744493063344
AT1G11580	2.63737467724511
AT4G29810	2.63667940586687
AT3G30460	2.63598313623594
AT5G45590	2.6355306762322
AT1G05410	2.63286246466879
AT5G48570	2.63150978602431
AT3G04550	2.63150859760368
AT2G44620	2.63137750702736
AT2G32850	2.63136930363145
AT5G04885	2.63112221604406
AT5G56890	2.62934822720683
AT4G25500	2.62910986892364
AT2G47410	2.62842756946472
AT4G34500	2.62836751263985
AT5G42570	2.62726197957566
AT5G41870	2.62716265742754
AT3G52940	2.62702097443726
AT5G35160	2.62600454150456
AT1G22800	2.62427979564404
AT1G79500	2.62416061697747
AT5G55550	2.62355163516303
AT3G51430	2.62341562225057
AT1G51700	2.62281920613868
AT1G01070	2.62184821433457
AT1G20950	2.6214784750415
AT5G44930	2.61995469131796
AT1G61620	2.61944149576367
AT1G80890	2.61925109667406
AT1G32450	2.61924801727739
AT3G48120	2.61895624232922
AT3G44900	2.61894872956749
AT4G23770	2.61795823883989
AT5G11420	2.61732628238818
AT4G38740	2.6146889974551
AT3G52750	2.6145063559151
AT5G46560	2.61424778031125
AT4G30400	2.61393921103467
AT1G62310	2.61231553453727
AT4G22150	2.6086615875668
AT4G38250	2.608283136105
AT5G37790	2.60811553564847
AT1G04020	2.60593972604905
AT5G20890	2.60579780638714
AT4G36480	2.60568279776771
AT4G02820	2.60512398641916
AT3G10060	2.60473060492123
AT2G40490	2.60280851017256
AT1G52930	2.60192660096448
AT3G25120	2.60135225595894
AT4G10090	2.60119876680488
AT5G27600	2.60096714543302
AT3G49910	2.60051323198178
AT5G08370	2.60023899427257
AT5G66570	2.59993487574435
AT5G19550	2.59973494364594
AT1G71170	2.59695458522779
AT5G50370	2.59685430830589
AT4G38630	2.59683051682625
AT5G38140	2.5966593430605
AT4G00895	2.59598047860979
AT2G02050	2.59433083875358
AT1G53025	2.59364041748813
AT1G56050	2.59208098105538
AT1G31812	2.5910672147587
AT3G11510	2.59088396269706
AT2G25620	2.59016383629319
AT1G71310	2.58946968784832
AT4G08590	2.5875913875542
AT1G11475	2.58661280573382
AT1G04910	2.58412453682973
AT5G55860	2.58348060991788
AT5G66760	2.58162687940327
AT1G69980	2.58139967551661
AT1G28680	2.58120579743084
AT3G45630	2.58068714943009
AT4G02580	2.58032909249656
AT5G54780	2.57974590710283
AT4G02980	2.57956022461469
AT3G56120	2.57893348682123
AT3G22090	2.57751132127181
AT3G05800	2.57743847868855
AT2G17280	2.57660746990149
AT2G01640	2.57650339064225
AT1G71270	2.5758156116902
AT5G46110	2.57390528748926
AT1G06780	2.57345333350379
AT5G50970	2.57306672076873
AT5G25140	2.57126177298619
AT5G16440	2.57107078871738
AT1G57620	2.57069619165252
AT1G54510	2.5661717669916
AT5G44170	2.56587996159817
AT4G16430	2.56497992321285
AT2G43920	2.56391138986343
AT2G42320	2.55773215447408
AT5G11760	2.5572756790807
AT1G12550	2.5570728732617
AT5G56740	2.55622799588074
AT3G48610	2.55541962908679
AT1G02140	2.55538507554778
AT2G30620	2.55527267866982
AT2G28600	2.55405853837817
AT4G11740	2.55180121345086
AT1G29930	2.55110764274042
AT5G10840	2.55069990057893
AT5G35530	2.55067970048631
AT2G14660	2.54986342689973
AT3G62600	2.54899834895323
AT3G60960	2.54821349371078
AT2G03810	2.54762161874529
AT4G20980	2.54730846970127
AT3G42660	2.54684620395265
AT1G76980	2.54572980329228
AT1G78570	2.54568984564568
AT5G59210	2.54567235680263
AT1G02740	2.54552861304777
AT1G10410	2.54549293847228
AT4G16770	2.54456690578516
AT1G80760	2.54360351278749
AT1G67550	2.543096543247
AT4G16490	2.54288587439465
AT5G55610	2.54267183100277
AT5G65270	2.5412878039204
AT4G01895	2.54010829256137
AT2G39990	2.53804556228656
AT3G06700	2.53779646720359
AT1G48840	2.53650971010621
AT1G47830	2.53604843004073
AT3G62940	2.53487266358222
AT4G04910	2.53475570980666
AT5G53480	2.53449472823426
AT1G51940	2.53321617478827
AT4G24440	2.53228951009805
AT2G24300	2.53180033693829
AT4G34710	2.52989317782713
AT3G61630	2.5291419871358
AT1G32190	2.5290452835049
AT1G34190	2.52715006284261
AT4G30845	2.52456406974239
AT3G47620	2.52300568035745
AT3G07810	2.52239998444102
AT5G22860	2.521180309764
AT5G04060	2.52117021615009
AT1G14670	2.52068620908385
AT5G56730	2.51984706717335
AT3G26430	2.51968599508738
AT4G04620	2.51957640935514
AT5G01445	2.51943405472914
AT1G18540	2.51937980977101
AT2G02370	2.51925876997103
AT5G47500	2.51883905543878
AT1G33560	2.51869015969624
AT1G16280	2.5172956996413
AT2G38730	2.51720283421151
AT3G08770	2.51718845022629
AT2G20770	2.51695861440694
AT1G10350	2.51691964558537
AT3G13330	2.51584066543478
AT2G23940	2.51530057217157
AT5G06480	2.51519507765367
AT3G13225	2.51358213428413
AT5G42146	2.51328927199234
AT1G67350	2.51309333706491
AT1G05520	2.51093041684319
AT5G50720	2.50905442716968
AT5G52650	2.50780173146464
AT2G43070	2.50772826760493
AT2G22370	2.50725817112669
AT5G64800	2.50649103188243
AT3G18480	2.50620150919875
AT3G05990	2.50478717959141
AT5G02830	2.50441042453192
