,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
gene242,96.51328573631598,5.812655199369334,30.50483767831651,3.509938307267668,24.452782624440225,59.25562174456904,71.4286079024054,124.80767856105255,13.277877385527962,165.59613051234678,59.27964552659625,34.17459517973299
gene243,19.097582047337234,31.96935785457874,123.6316096584105,230.12183427169157,94.471696515216,9.558568196770127,24.039014893482925,60.111017420117975,129.28756076411057,80.7456333054846,66.13976649363345,242.60226081906944
gene244,63.429267027612035,176.80052244892443,51.45295406774408,138.69108672874987,77.90782994194382,8.294571702641043,29.794597222673698,58.260771400661426,38.55564399576566,11.634431345638719,1.5566676827805122,231.09863560821816
gene245,73.02542537609995,56.20533636493297,25.233105171018106,76.93383496627895,85.36784705143755,163.13011614413742,68.93833514150101,209.0871330233672,127.02232242754543,9.04869840274531,13.019825802541012,29.198321415032545
gene246,62.96251885299664,143.16510944728228,13.408205767667832,158.3416039789568,34.88807267610247,139.5662110653844,6.388153193847035,20.342282231115934,159.40398011405821,58.91865292204401,23.271434665297893,98.30027428946269
gene247,176.70839161221176,0.5553835704413286,39.19178802672212,3.5676859112267674,7.769129529205608,1.1766565524347563,105.15418252249763,7.044889304870809,24.502953222243328,6.36260852974093,98.30485648700449,121.05529843558702
gene248,71.511917763168,1.0451614647168794,209.12300844718513,12.895937558956957,7.667894859399937,91.30075225174862,28.60421540510686,258.5706863021616,91.4973877529745,88.2145329642412,24.833202228652983,108.77846655308862
gene249,7.778560712172107,45.72587518565573,12.695910513218955,65.07695038043066,195.89462071464442,324.0414047262862,0.5595816257927653,128.14907637606885,112.29774935207786,49.00687115620832,163.04512169050554,23.89972789331003
gene250,110.63501275226211,22.079588729455978,226.5337195333998,43.46202955325032,12.826752412628789,135.96102397229006,26.654106598181937,34.29174969385254,176.83683859299427,93.23542605290514,128.87381815864018,215.89620002650096
gene251,27.90096344065127,60.09753698310293,141.0117790533336,16.2191393698922,93.2570290574392,94.1335894238227,55.51500605826122,207.4779958696203,154.69260143289807,70.23160759423011,156.87151645511872,46.40071196389727
gene252,86.64032427610113,71.16187680611772,78.5050626616261,182.50937983413073,83.18407909783195,192.32957944123788,13.312006013830551,159.2390950560753,114.21063747237037,68.28938178527596,16.610800358902488,11.152605751462131
gene253,8.04014070576325,119.62508325107734,67.27198511421767,6.823194031388337,41.94347358139668,27.268924170625702,10.942148183100443,49.27140425455677,86.8205981612901,55.512781363532085,3.0992897613985466,33.99256894511815
gene254,142.99761587818506,261.25457823212656,34.166921322937895,30.745893452106117,27.879300035112266,85.19234561835202,97.98928349176654,22.99257403858009,96.3949117867201,63.73590108373162,279.55144356474136,106.88894408203917
gene255,2.0972562387021663,26.519759687879485,29.333173348838702,114.2302479993752,112.4556785126221,51.135261810374125,4.694546942006549,43.54066993730781,74.61354552076021,111.61531311483981,104.61846501311388,178.6523605913547
gene256,87.5546144106957,107.17823173281377,2.3989734147027577,9.167348951228954,38.535297491730724,27.280519852735985,66.87202112344059,45.34821380395321,138.79887568550876,43.12712827902564,34.829316755449675,56.27700556066267
gene257,32.842128469813595,167.67395264181292,27.800977039036788,138.61335957688044,164.53462563804325,32.065156461358015,184.69065014494458,168.5184239362225,191.01695850518635,63.50805774956672,34.24172996589544,145.34600582875947
gene258,88.69528787452379,125.61769469084409,42.09276633324427,28.981502119736763,155.8026697753635,118.21329603874871,25.045342343214138,9.691884028591616,31.71555288012071,70.93985762286155,85.7851520166231,74.56896213771903
gene259,81.85423809287704,89.39685986478449,15.24733255229097,33.1535333098026,90.49052262099939,163.24814772566893,34.528759655537016,22.811869364553065,77.12869852682135,49.348541690026096,102.9814165664346,43.62874130245898
gene260,77.65242223334825,14.647123882643054,12.95627662138985,160.74938727489962,45.91550892814268,7.231265977159975,109.51422331009707,50.288532674967875,6.216902214201973,163.16842510930317,12.46882019475622,21.581171319031753
gene261,173.07172470604644,36.75463846587738,52.12342884473843,10.536768894004208,28.357468314669386,96.73391095068393,98.2162999792714,17.31436167845704,32.256596113886985,89.25472318867385,76.51342413082885,31.480222522595685
gene262,0.7108857045549177,1.2447882678026319,5.498866921527392,163.6901821210724,166.73247826083207,190.31870249385653,34.800347229725446,207.9038117313501,95.06134520941637,33.0717531905688,25.351085535275335,179.1973957510912
gene263,102.77424555448187,55.923283222659656,288.5877834197474,38.37335108353269,128.56463397253142,34.717562160866734,135.8226508780842,61.126806478042575,47.16417323989284,6.2877695137083505,119.24036159305346,79.37484622892603
gene264,22.231697873559387,105.13893215575061,5.516331158220286,135.79639548802106,31.276411404914384,62.58834594186765,13.145499889999614,88.72135083044961,48.99492071483981,173.59388309333895,57.430414838861765,67.74839773787598
gene265,9.919071826273656,29.415585395261633,37.55115905464941,59.42666439200547,20.53416037914749,228.8757099064068,85.72746481875951,13.214170107464168,10.032046194657651,46.0142687210073,11.566318650231619,2.287464986923166
gene266,84.73508665149924,113.35214787129024,29.94990075980233,20.06743872022365,98.48407034606882,73.22591763384865,13.760892002851923,18.82047582181056,28.638985706582126,0.2543812309575053,8.26212337566958,3.446178841551417
gene267,137.32433683420925,223.44632671612626,75.66224033464037,123.01847756745249,28.556702903041987,26.018020126351963,45.13268256034173,69.32878966112324,40.83779183144118,111.90313898904381,17.384587178081613,197.5039982192876
gene268,18.458022274575857,54.64781784748176,122.20327626901867,50.05264995672323,123.53523704209064,35.71297319209513,30.726008630605367,0.692609232876466,57.14871644718721,51.01370458441551,57.68588665470127,84.76558237974385
gene269,10.271139433786932,23.370851783260534,85.92577800152263,37.467398678462274,116.65540626606436,45.048004274418574,31.981940524403363,9.957900645206529,54.43153146024279,154.4204965103183,24.709880673665662,15.494569924565047
gene270,123.87847653320479,11.694890309497268,60.26943493942072,99.40825789041466,31.96144211875213,92.07172708551107,46.07322543192304,64.37931516610107,91.80566502752544,137.59660802853983,171.18167637948014,118.68791364592799
gene271,80.43821829955348,180.63426781202423,22.036728586493634,11.217866238674794,40.29294457412779,32.416958533907064,29.829963315337864,124.18375327966305,138.39474484751088,50.27495270224107,15.96227451937814,112.74714091323297
gene272,82.84602451912043,20.55319186495311,91.89781166086662,144.93787826076357,86.48092276114608,141.45664692751737,93.28411440613338,153.27681980308353,16.564203546704352,153.65716685638822,7.847282302970365,183.55192027121564
gene273,217.8813285880308,91.68914455291755,173.76022674864134,33.8631899590181,13.959157947579422,150.78153998113498,17.376106982864968,104.87104911161427,79.41476867661927,30.048641592608355,11.635215184874108,107.95022215955012
gene274,72.28102005337253,12.778528236693138,75.52609112982233,3.5952066922594907,34.31239284816199,145.52421657291026,61.94276803618284,220.72727180143627,182.08671091517212,2.9831666632830913,33.32913334441085,75.97260121230397
gene275,7.77927428493016,14.601861292653348,142.98742673699232,50.42627093660891,15.150491600000956,102.58596271723084,23.704258815904172,76.75554079073885,139.09711320244023,318.78414993710254,12.162931498910618,99.62468133290969
gene276,81.24565263735786,32.06540936798193,28.585018036251824,8.49870096400777,227.82561453703784,28.818591456792657,161.68984761484668,27.297517762373285,33.00995584510315,47.6099183004233,69.87188826707747,76.63519908745147
gene277,188.7705790412598,6.25561468170578,55.27834203085297,134.3402501969228,65.39639735171757,110.07961365372623,30.726782947118547,7.906635752666411,92.62020594686349,47.861510933779776,258.60503652382533,81.92065390461735
gene278,73.35839177364501,37.888684642464405,111.9813945982251,14.629930002616295,83.67620219396991,45.17920646121307,43.75253529803782,38.75773917492929,171.14154838757767,72.67588586129217,41.771180041398374,8.401658261970566
gene279,192.01954338592395,84.04899734901839,42.02350439612974,15.987770725323056,14.10930132773135,132.04375446467145,30.315545583306484,3.1582895866515353,9.175157673769432,128.21485539684997,70.73996653998532,152.8180264021474
gene280,25.667267764602208,127.61865933041643,48.359767191919325,66.51702034102904,123.29690910312432,74.90508699200214,99.61393665200204,107.49621497032305,46.47009207053459,44.26596711124166,24.35375306865892,110.70938353991961
gene281,144.88592386736093,16.93033894876617,116.11146981176614,99.79435279391329,28.096570903989782,116.44887814471359,152.74975140704242,97.63617227204591,26.372984928908444,107.74072397403982,116.74622533734116,201.00369317402325
gene282,31.449015578281,15.690746862586987,21.230903934090136,38.61088672241838,208.44326247399616,58.2582822733643,187.20393188447218,116.31469561166247,80.07408794902689,187.73716721443958,141.47122379995167,1.374425932395621
gene283,4.05338638820348,41.37602160068436,23.328635993575507,108.99471972318531,104.91481200525567,18.674312081510863,27.1696249246887,60.30987874355145,61.03898200305989,9.563381042658403,3.4369523554047356,16.78977062109606
gene284,47.55372097598157,83.71660197709744,76.60907147612664,81.2829316293637,129.9780206824533,156.12485263832943,78.9749855768743,70.64785367750329,26.102142579764294,84.33850563150959,74.06288091780212,87.74200234163793
gene285,39.47211553925299,94.10252160668608,80.74533408835435,124.9914033051031,91.43716850572802,151.4212853523593,78.61578822862538,42.313843128991714,148.83386537754183,43.57305208880872,6.372562215076696,121.84085839260219
gene286,15.335916434384048,53.075761377015404,51.160082333271305,70.98845422472458,40.06537111264681,8.19180958909939,174.41745463284042,74.64861374560887,42.28402504978026,115.50411468655359,13.791208699328731,69.3437364866288
gene287,62.64916951574685,80.18160336507628,84.44212685528947,61.759662271210495,62.86509870129806,112.00943462088769,4.9074882751782285,181.42391430589052,40.96185160745176,53.30759795704595,34.270496883584954,90.04151981972235
gene288,43.579843935512194,0.008676358425184225,11.045591149178936,33.81892277943315,82.31796932886775,80.59717078869322,55.28248073238673,152.14629670323882,231.88176551351017,174.51436897607417,50.23233316863715,104.76683166217073
gene289,99.87807582612382,31.998652660317916,123.59091293852975,85.23311821259504,1.806524038730197,84.90179806068915,67.02711026483492,174.33118068526014,32.344552357630036,1.4033942704840796,76.81506636543072,66.4208500714159
gene290,47.11244646634749,62.80951299608628,19.02633470173537,352.5940817087801,21.318676510752336,4.578665640150512,21.690631008927113,47.6094639731843,10.983868175375212,79.84600674041695,47.75587020748712,28.696313000494488
gene291,42.971225771507335,14.966481660290217,21.31956115489204,58.38073595173877,127.84449913664993,139.25942452252232,78.97678373890244,1.682322779022411,36.84333124585045,13.136393738756457,34.27003561168628,11.176319155657987
gene292,106.7801899396718,42.572893771696215,153.76820305642798,17.41907529465206,37.23278501391727,138.01008700276046,100.83662697134767,57.06922388054615,9.693210318783384,32.49159261066665,181.19037363762678,65.09045188571862
gene293,10.682909387812,22.609658702557322,106.78296645488798,13.920651930849818,59.47606355933716,86.55101948342063,195.9972223619824,8.469798555961457,9.494206443080415,76.52463558344232,143.9357331793309,106.6625171297124
gene294,24.925131069575087,11.238958788242002,0.05976071781879623,184.71068132235615,13.872179375066942,70.4438291257516,93.27708441914687,24.00383683439939,106.24372886154046,105.31241194592266,49.941065999283765,40.47743339303508
gene295,22.380168929127834,26.221211386262382,27.86223974006468,81.70505007681112,44.82563687599375,15.905780601162453,166.50184600303376,52.34896789992091,56.450982200555245,0.6070132736617573,92.1528493426731,99.80552657574512
gene296,185.45833406915875,28.13416538949658,110.72244528451228,76.11513059276378,16.380385829548043,23.330763534498104,61.033020303759635,117.13233006525763,32.11519315733868,39.67348718362197,128.6490779472792,68.58827973180725
gene297,44.66604665332889,18.07758434984834,104.04073130375306,52.10167713651532,74.05115164057827,6.907135941165874,82.34754752129322,10.268614179973204,42.283423935489694,149.52514193729118,30.537002764347974,98.29943441121866
gene298,26.46724204822682,95.97439077029063,5.626526077942395,140.61913285904652,8.681461562478262,48.287244560679625,129.403009974208,107.3834521101261,62.91201273463803,129.1207184506713,40.40871253010422,95.7870577274317
gene299,139.78755640283958,118.73934130390215,21.241951531075443,181.2820784676133,47.7593892046772,145.33055634060133,124.9757976373393,32.96289543004977,61.164526770414696,56.91461583033832,18.39523697885398,96.21688520531467
gene300,78.1663255334672,53.05187733269751,91.39886893441256,14.919609277243847,73.17312546222259,69.59862926380441,58.611867138881124,136.55708262115783,49.5025611940668,35.728887517256716,17.96374492941189,160.13214635465124
gene301,6.435211894315238,119.01954834410529,201.2413128147288,105.59165524292582,105.0791895292956,111.18344983775125,11.420859119812702,104.04049337308747,119.15838059708976,51.58342250250274,252.68823686449272,23.456336535601316
gene302,103.77408490605579,23.924653806188935,15.162150460234283,125.11636273515725,9.12168417573669,101.83494448348382,218.09642884066477,36.86784162070749,40.23362211628166,93.74275354106078,151.58671802157983,196.7749025850152
gene303,64.20747476038511,219.68357591074673,22.380928430585627,57.38859458691115,45.761986095161575,37.55603702813949,67.1264085451758,34.85829390295336,71.87751719164571,83.59083074384806,78.76391603852765,110.45804281217686
gene304,114.6589886991938,186.70210819732998,102.72080004809973,31.84901459849792,166.5261858839087,187.3884281662392,92.65803331057114,41.14216237455923,16.236791892683993,146.79576462714607,14.902541062482097,192.33626161732943
gene305,33.88907573909461,5.29302446224085,25.96246476614394,14.927859050458563,2.793561140663493,35.289258970991774,155.11901548130044,117.51102930253283,16.170025892896188,59.51044190421049,21.951702155206387,131.35414899758106
gene306,283.85056297958215,70.92177362644222,57.60310439979679,94.555277310743,47.40332772326804,45.07720040471362,176.34880428627395,31.67576804522771,45.49263602131619,199.23191801580177,32.08409778065266,11.238988975989894
gene307,64.43168996059268,44.28540491360632,93.1498494899875,258.97013058234006,51.52778556892604,113.28988717675486,48.695718163784036,89.42299615911472,52.85961681455251,80.24271176537474,14.858391953489235,49.93530224974048
gene308,44.07534097835216,250.94729995294222,201.25060110727858,40.381060687080485,12.740755383997065,12.237521301918369,67.46994825483725,114.85894660040739,41.08903740779784,109.37477690186448,34.10818218136009,149.08978153636883
gene309,152.0225246945135,18.90336606526102,43.26841878069788,31.90811756639549,35.20404835089603,12.88629858143918,127.47966060025755,25.558329236873355,105.96659949316414,163.56002457937547,48.118692975108026,62.2425791790803
gene310,92.38249755372125,6.783978300189629,17.865372608135196,63.895034544459115,10.7060968063448,44.335347602762724,91.7009329995922,258.9003310054062,29.85379365500297,76.03642131012982,184.43232903405587,32.25245151879715
gene311,59.98222743966595,22.82332699475068,150.38398404348817,148.03935428252134,86.38730685531428,134.92704007691626,36.73876630301942,278.8633239586481,74.29156415175274,67.76109221596222,243.8204829550811,85.3130454436323
gene312,0.803045799985732,114.16976495294686,42.394496125871264,51.05073295908085,77.8181730853833,75.18789179912898,10.738703485812756,53.280786283381374,0.6458912274925924,233.42820087894808,118.08525767608735,36.854859524179346
gene313,63.010016777811416,148.93069318852014,0.09991739151562014,28.708318373232867,76.5901047569685,106.0010252268617,157.46826347335036,106.49275101148554,199.14073491910577,70.17879524750586,88.24169493597292,50.29734548745199
gene314,2.08890567770894,73.29144322198786,50.24390194549719,72.80755265229567,55.69415284538397,11.618642339210004,10.16170867825717,51.695295944245856,117.59726883838712,224.4771403779596,5.391700335847175,128.31039237213608
gene315,45.225644624177455,45.61557053696112,4.1615335698127085,27.601625674717862,102.76095410739785,1.0480249602041853,119.36984380813595,28.495263865413218,97.90785928771581,246.41922598014094,58.45152493245481,121.28196017628767
gene316,251.85736895484533,38.80818100115736,65.6187397319041,120.52961031839529,103.87443715025913,48.12005140393617,18.31228039870475,145.34909892167235,25.002376319585807,54.23825969534934,65.34662811673239,77.85187204590973
gene317,73.81923912832303,43.89605380131453,2.762252588394774,155.0855711058694,34.90153584503582,24.695809922948733,76.27357036360833,123.1860232634415,118.06447646546441,49.04449012061472,314.0916127392317,14.744647475431197
gene318,10.829375750263488,124.67832234854627,56.52651244709249,106.9274972958135,69.21945494162416,76.6015917166552,1.5476462045676005,3.1136607588800542,125.34533953967306,24.338540655639353,14.146297133193361,53.55220346758598
gene319,251.87965050018101,61.59211011420373,87.10087779372962,40.7764690248365,6.575901836657937,11.653569751636244,71.47515330779258,91.82374466634283,246.5799098256402,79.49777635759874,26.83493514332365,44.2573486002728
gene320,133.52245060196566,145.25223768385433,258.6330799699023,121.59264680756559,120.02253525252826,96.70409000508161,96.8744844564221,15.209080919658351,38.516743964082586,36.039909756109296,71.42283344888585,75.28181048830011
gene321,8.7737385037954,139.07439451507256,168.16451422625033,180.47527969222676,191.17214671168182,110.49240850828292,33.62200351934766,53.20716012751495,2.463585044008445,50.36481523934334,31.251981295383846,167.95851210458514
gene322,11.989705605153485,155.8166779666376,28.695800570529794,98.24009271261633,3.937350596732626,24.736407273776596,158.9462788754527,75.92936632664319,78.45535803843991,17.81812428789151,90.93936425993998,72.18491963062405
gene323,51.88802110898879,271.3163120739723,50.48510510735377,145.21861935368085,13.706493149357954,51.4428695202844,145.72947363484846,17.499944695386898,46.00640893870787,201.91987519393928,119.1599965001387,102.02088378982046
gene324,6.062953437293755,193.6802223136126,9.91108970849134,55.91361507456378,128.52016598698123,46.4325393794909,112.00103407397648,73.77352245443149,31.7139657760595,39.265525840753554,67.23239806472539,54.041975294686196
gene325,98.48141593380768,202.38563321993067,57.315364735559605,104.55512817659431,10.058431719817994,254.8667565768374,32.34444111236594,37.41090047462416,51.55540261615944,38.672368462448354,75.04619462695885,88.01892069306551
gene326,54.433346022040396,281.82674130628044,119.98364986920842,31.6721738085442,99.33105940134654,18.808833590579198,25.101907136901964,137.23783171918996,119.38791560082642,105.47722248281973,69.48154794201339,21.549682619016146
gene327,59.49905598184269,64.18214335119424,155.81176825990843,82.12709372803334,79.28395174797687,78.75110773291986,27.594142042255005,87.50155618075487,63.49557003251495,44.69261050877334,245.52830852602608,71.3088668254943
gene328,22.826695081352668,23.688132592538885,46.28849351429853,67.85739170663511,85.22265088430208,23.266553955905287,44.010102028250486,177.70262778579493,25.64671490771203,150.6430650759535,136.48306933255364,82.86047190974308
gene329,21.842051231988194,36.460139965237246,78.25163581226904,153.30350103611013,9.624572934563364,42.32817248365058,32.39703561123684,115.88654293013529,90.93107296249745,145.99261252353855,45.38097961092967,82.08404620299812
gene330,40.55408432171349,14.347377966348008,163.15093764154585,54.221019036061634,42.59276989232078,155.07551501411407,44.435863803455824,53.223355819195895,84.40645400634634,145.90146549156148,67.04453113072633,54.89840819312937
gene331,103.77509020639772,88.68212801129282,74.56299321210211,82.6123280969949,50.06472264697699,220.91165394223088,76.55980782902037,68.96598594425781,59.066002103372796,117.70999250620457,103.2045511695598,141.88760248389198
gene332,46.16385483660115,122.21814242733939,57.76590465683237,155.56413234562044,154.19265376553147,197.22027331843574,61.568257196936486,64.7480198524972,63.542320560741736,19.17502592741071,72.13340440747167,77.36887923235874
gene333,67.62191246832782,2.4814986247062807,135.36706444452864,46.80884927486042,85.68721919288703,37.2105289330182,35.51234574658718,114.8940810359372,34.39172969895942,184.49991261834938,3.3255579684691012,125.1151999974625
gene334,24.370116760553447,47.905316011351665,114.48523331042426,227.95635730179836,98.73325810850326,200.83316096725633,11.15274895857145,51.19953405959154,82.45911555517628,31.66440234083396,92.65708767363057,142.53476844042504
gene335,188.5175921034242,28.029090830164115,74.13401986645458,89.00343195046534,83.90663082092053,28.93031256767503,218.3720118312996,36.20542603384172,10.57528839483845,29.08993566530914,58.713513949485204,169.14785227409487
gene336,15.894528549933845,87.5752470203816,14.907011398035172,216.91107684654654,71.35522111213423,52.88098538088879,102.18765815055615,151.22153722633527,37.092241191577486,79.64823518537706,137.86068753816326,162.79894682656152
gene337,48.279708552643655,105.6950565601104,92.59336484314777,13.426965989723335,140.42285391244158,120.41993414125325,29.258783277405147,155.6782573188017,142.61137357046135,24.545458712448013,51.10608907087253,36.51284881603046
gene338,80.61880294975681,117.18395157186916,137.4617564239144,64.65746963809889,173.8138215125267,125.05193875213925,180.91003464520293,153.8433509376425,80.59249027956247,99.11304237352405,134.19675884853532,2.1108870894314706
gene339,188.35230180341,9.38347409803718,105.47630871302755,15.219868865490174,14.408042495336876,67.6266107442487,80.61261463430432,58.81231479576739,55.13009912517438,33.519673005154104,95.42046668123699,95.31686565143804
gene340,38.57947209234439,4.436812653985859,89.83455882803628,195.8380210613847,39.069849547278466,71.36621419968475,99.15199399992568,7.54359549882013,42.61460094252719,75.10733120973966,57.38262991142543,65.35103501470627
gene341,181.64907182796816,11.369029327545645,49.85484942270561,114.31170816653918,85.77094115280676,145.36270368918775,91.6979947065484,265.72309429369494,234.48444933940385,12.189718451289417,40.68874716769089,145.07681640263584
gene342,100.27101963572404,54.92799389471267,111.5710912602451,65.50675916306199,97.2495406017028,133.6744832300827,79.48161798373114,24.46814489322577,177.6034451906979,72.26857575694405,27.85728052909547,20.552091904764
gene343,41.324771882449255,21.80792857712477,170.32595136426295,172.93935579811577,99.4471208951967,96.3384448324662,106.42148285093971,193.42017901988245,64.86378502537339,21.38258611767612,140.61528208882234,43.49465115868207
gene344,37.259462649979255,43.75557686540867,56.58024770139672,142.71559810736855,70.53644740279626,41.266428183924376,41.74904583256397,16.521049235482423,230.5312473394486,154.21978968596113,29.992108940473727,103.03673251824755
gene345,136.2721045481272,19.026705812723566,18.299782782485472,68.16054912106728,41.25002560320475,46.42811508865214,36.68251371458456,37.11522775849462,44.63278871350484,14.69387369510098,244.28939369780224,45.241752254617126
gene346,124.34971957305541,6.787589492387459,72.17413870740866,80.105300583824,123.36189161939033,143.58587625780487,41.809969201463375,64.71936530417078,53.21140818538533,26.54951105329851,42.26158759754723,82.55930217958992
gene347,172.51708260221275,67.07830670712453,87.3846153927606,80.11282778605144,28.103571024245927,17.000031693922597,10.714167520532582,60.206997632517215,145.33732951402263,110.82847302556098,76.1863976391036,12.918534933715653
gene348,192.76308059475775,22.73421568243265,183.07389523663332,41.02844853483166,104.51617623324458,96.17996025934121,29.735848395129334,13.901324097031456,43.187172735005184,51.46827130296412,177.8282326794385,47.40681799422093
gene349,0.7057850733128727,143.21168291379695,111.95667139697835,256.1354489102402,97.32582490344211,79.93261220173773,135.11496041067548,94.53440780409014,1.781788799906371,74.51894157155554,87.87429631617672,105.06331603730568
gene350,81.10443744821549,27.198801908419817,212.7444558150895,39.580945454491975,15.11963537117933,4.092649532071812,7.967444407968456,43.82826733163573,24.21008570015695,116.13316494279164,71.56304343027965,48.054569300802704
gene351,167.53722099487666,122.48555731920156,63.078899530759834,25.51473384487439,277.30279508333007,105.33990813542084,82.2786324786862,115.71982072508169,45.998260828062655,94.75529441513018,216.17584496186478,32.154427971994565
gene352,72.93088186274369,166.74578580648065,5.013055687661559,1.5653698108642218,176.56855310125835,1.6888602405296038,47.88770994554946,100.8757778076711,28.546719021179218,55.443688462543996,159.53056482790203,8.076496681611452
gene353,73.75930412824081,108.74727469242393,99.21843041361006,9.527250867498893,78.78671844801366,109.3105351770135,9.019324568255119,143.25741492474887,109.39070565006892,23.702097358869683,1.1367470330989227,96.57353252211574
gene354,8.20191243420634,70.42496952056993,38.770754690757684,45.60146870943716,42.91997265555732,15.677902126598928,48.26414991545228,137.51653331150152,176.283088993262,26.322660769865365,109.43789670817527,11.646017621692383
gene355,83.220137174871,2.5432807908399213,94.09072358191783,123.1650686896534,4.346104541063238,26.0505283113542,11.50975073446514,32.50148325630926,7.295443679749898,43.66139110810352,105.3314309116751,57.59036939731439
gene356,64.46138862863832,209.70968575494345,194.2163438222736,94.64312016638505,74.89534601554794,116.24747268116155,62.161799798287056,97.79230611060437,171.08628698543293,35.89295173196391,68.07911700834488,55.67220856003339
gene357,129.89502220374058,64.10381578825405,59.16177628310191,78.1870914618971,133.156981549112,43.25637194537406,114.27785414881828,60.98847493614663,168.4878880979655,48.60805392803578,64.7424785581687,47.79208099135507
gene358,68.22970616531957,146.9830657504228,178.7752449704068,96.76897491825592,39.90577492154001,20.602926460840333,415.6561805492435,67.66539254640402,42.009177193889215,5.259688667068238,38.22709790452062,117.42492428739875
gene359,54.585607210737116,77.80146756918495,86.69244849330207,1.485647214834389,4.989581379123291,68.43451105126618,116.9622184120566,16.474637092118506,48.05186806560974,187.37716474204424,30.9846441607145,79.91730777114937
gene360,94.78551756729004,26.92863749080525,21.122888074960606,5.4320083499203085,13.666391421618803,16.05582381062573,105.67042348451272,54.983563278534085,207.70708457238496,2.7803031207711952,167.39750976331763,30.46032579079067
gene361,70.45885596701375,51.66249069342064,61.97466981214339,85.80565017283625,170.70487501392967,83.95574535638018,72.71000648743706,73.41525490744907,74.16706576065158,141.85251033011644,84.31373299624464,116.27878132296831
gene362,118.11175455841357,9.632469026077112,60.674615064795255,10.010844351948773,22.81745041551823,26.22465775567269,97.3675496551151,77.87581898336995,181.52801679412192,97.72033176769013,111.63947613372704,192.3775810464194
gene363,215.33487676921945,47.66706800489113,137.01444095554925,183.56310949079884,49.93144691349214,59.027703457703105,5.9969628213487916,53.20161089915282,92.61871121215648,77.58286141231194,13.958554954429529,3.0388559735050813
gene364,16.301030637273765,155.68807077901175,6.489708985431747,67.21687690503795,23.3106565001228,100.54235741550308,168.08411923120826,2.304737560912427,55.478003638552465,38.33566775901024,159.4499968339915,82.2343339112666
gene365,45.372905111494475,155.0651098696452,65.68880325483532,45.506831296465776,65.60779913562304,22.133408803479014,105.63321697582222,86.87584937978855,59.61590877576608,124.43368080583146,255.02243668574542,35.83393859284757
gene366,161.2752156418968,107.73492954933359,39.30768040619036,67.12757570301663,30.872210178620175,133.16048671786197,120.04068002282642,102.13654591663435,21.229296592469797,146.17215520773505,66.63093982013754,52.77294226476524
gene367,39.45697873919609,55.56298756250335,9.306199972903663,52.622516276653386,160.35473519221196,57.23390736363666,11.632614010635054,310.5453578110035,11.262264231864297,29.427454200387654,178.59867230832336,28.836223847755793
gene368,88.80289097463739,11.599832627275857,32.005658335132225,67.9293397317061,78.31493879925064,164.31139758881997,62.12832699125316,128.11238694175145,28.85685406572236,129.5425750333405,25.56905999212269,121.5256652541775
gene369,264.310814726516,195.82549278480298,22.645453093489852,87.58517291247402,4.086568515522863,27.261330760810697,14.775095274572486,203.82808303971888,154.92476819139188,2.0658036018275294,19.285299695438304,6.000952200257699
gene370,3.090738218647865,66.01001361106798,68.5569229456266,32.08365226264164,77.09660024021385,20.69719441851059,9.138554996711239,127.50983821031664,69.0922099008197,71.37542957105516,49.685047148571776,75.53338330002127
gene371,8.680550647817997,63.17067568396031,36.93219596626577,36.85093206146911,55.111275341356205,17.97484297583033,56.730342363501926,63.491500707173756,149.7721757497827,43.6571733219202,169.30379374459696,80.96923043104486
gene372,72.39786979258203,54.49059451400693,136.32846265719132,169.70885792761953,4.118893793264759,50.40396660711425,191.88851174340485,52.674940033424114,11.2741223100884,16.254252145762056,133.4328387436404,58.740616387275324
gene373,99.15200113720017,2.3004963114969854,194.02020631429758,30.419752798646027,69.99011467921802,103.17278471021713,43.53137364528497,39.49400012910218,162.17702455525975,23.98518451594736,0.5469297015860769,183.46213251699515
gene374,64.68681854837435,10.183628221567066,30.816743516305202,92.55940455220612,17.942446991456297,148.4893591201584,154.3707874875209,16.506281722426095,141.1354319697537,63.0093785071829,200.47842398025298,106.71251447718299
gene375,12.811232447296424,148.44888586291867,30.466001289993493,11.369508797697751,158.51359743741617,32.94517500774042,134.77021745807548,58.14827043850187,44.50224396783065,99.83837352642647,150.19217997737772,89.47048034028906
gene376,64.15980454374028,180.2112142452881,65.90471256108518,42.16367189169078,19.1795220712981,15.683959383415125,228.02268450504798,20.018803729836236,93.57582742144487,256.4483795163873,23.17099764753947,88.42837386100571
gene377,83.98921817582143,173.47669751461825,40.17790915674971,65.15491169454994,42.14128152569642,20.774220382031597,135.4112830195314,23.319948788465236,53.31214922536426,52.654708072863635,102.53220516189118,101.65532118090084
gene378,20.51285066949877,41.02893134491764,155.67866176915848,53.0098860727541,61.19781178379592,113.32888108965203,3.840181713138647,4.369082052624072,183.88812528231756,45.9298154894579,23.7918363494987,24.37584017595087
gene379,74.43431458388442,120.71865932376886,84.43230057523276,122.19648026675776,14.936753962083186,120.7217971785776,75.69522302449388,77.9527970206754,158.1986897901277,16.537868529574734,108.87721073045282,64.34833620941002
gene380,74.63734075059355,89.3130980953599,30.88078510436747,13.398901799890032,86.73335915446894,102.35252077312245,79.30193292999606,152.23600886095804,117.44413579113318,107.38605909548984,153.71476338909926,139.62329029342524
